year,month,month_str,day,category,match,place
5.0,,,,, بعد موت اخيه حسن فانه كان لعلمه وسياسته مستورا به ثم قدر انه توعك فانتهز السلطان الفرصة وصرفه في سنة خمس,
77.0,,,,, وبادر المجيء الى القاهرة ليحج فقدمها في سنة سبع وسبعين,
90.0,6,جمادى الثانية,17.0,death, وبلغنا انه مات ببلده مقهورا بسبب صرفه في يوم الاربعاء سابع عشر جمادى الثانية سنة تسعين,
843.0,11,ذي القعدة,13.0,birth, ولد في ثالث عشري ذي القعدة سنة ثلاث واربعين وثمانمائة بمكة,مكة
845.0,7,رجب,,birth, ولد في اثناء رجب سنة خمس واربعين وثمانمائة بمكة,مكة
89.0,10,شوال,,death, مات في شوال سنة تسع وثمانين,
851.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة احدى وخمسين وثمانمائة بحلب,حلب
1.0,,,,, وقدم القاهرة وهو صغير مع ابيه ثم قدمها بعد على جده لامه في سنة احدى,
76.0,,,,, ثم في سنة ست وسبعين,
59.0,,,,, وكان قد حفظ القران وصلي به بالجامع الكبير سنة تسع وخمسين,
66.0,,,,, وحج مع والده في سنة ست وستين,
95.0,,,,, وحسن حاله وتراجع قليلا وكان بالقاهرة في سنة خمس وتسعين,
824.0,,,,birth, ولد في سنة اربع وعشرين وثمانمائة بدمشق,دمشق
44.0,,,,, واول اختصاصه بالاشرف قايتباي وهو امير فلما تسلطن عينه لمشارفة العمائر المكية وكان حج هو قبل ذلك في سنة اربع واربعين,
79.0,,,,, بازان غير مرة ومدرسة السلطان ومنارتها وغير ذلك ورسم له ايضا بمشارفة العمائر بالمدينة النبوية وكان اول ذلك في سنة تسع وسبعين,
96.0,,,,, وخدم ولم يزل في المكابدة والمناهدة مع طول يده بالاحسان وتكميل محاسنه بحلاوة اللسان الى ان كان في موسم سنة ست وتسعين,
97.0,10,شوال,18.0,death, لجدة فتزايد ضعفه ورجع في محفة مغلوبا عليه فما مضى يوم قدومه حتى مات عند غروب شمسه يوم الاحد ثامن عشر شوال سنة سبع وتسعين,
69.0,11,ذي القعدة,,death, مات بها في ذي القعدة سنة تسع وستين,
,,,10.0,, عرض علي وهو فيما قال ابن ثلاث عشرة سنة,
96.0,9,رمضان,,, في رمضان سنة ست وتسعين,
95.0,1,محرم,,, مني المسلسل وكان معه فقيهه الشيخ عمر التتائي وجماعة وكتبت له وهذا هو الذي عمل له العلاء الوليمة في المحرم سنة خمس وتسعين,
97.0,,,,death, فيها على مشايخ الوقت وقضاته واستهدعيت فلم احضر فجيء به الي بارك الله فيه ولم يلبث ان مات بالطاعون سنة سبع وتسعين,
43.0,6,جمادى الاخرة,,death, مات قبال اكمال سنتين في جمادى الاخرة سنة ثلاث واربعين,
746.0,,,,birth, ولد سنة ست واربعين وسبعمائة,
69.0,,,,, هو يلبس بزي الجند وهو شاب واول ما ولي بعد موت والده تدريس بعض المدارس ثم نظر الخزانة بدمشق سنة تسع وستين,
78.0,,,,, ثم كتابة السر بحلب سنة ثمان وسبعين,
97.0,,,,, عوضا عن الشمس بن مهاجر ثم بطرابلس ثم رجع اليها بحلب عوضا عن ناصر الدين بن السفاح في سنة سبع وتسعين,
1.0,1,محرم,,, ثم عزل في اخر القرن فسافر الى دمشق فاقام بها حتى ولي كتابة سرها في المحرم سنة احدى بعد,عد
3.0,7,رجب,,death, عن الشام توصل الى ان ولي كتابة السر عن اللنكية ثم عوقب حتى مات في العقوبة فيمن مات في رجب سنة ثلاث,
,,,,, عن بضع وخمسين سنة,
5.0,1,محرم,,birth, ولد في المحرم سنة خمس بابيات,ابيات
11.0,,,,, حسين وقدم مع والده لمكة في سنة احدى عشرة,
25.0,,,,, ودخل القاهرة في سنة خمس وعشرين,
56.0,1,محرم,5.0,death, مات بمكة في يوم الجمعة خامس المحرم سنة ست وخمسين,
33.0,,,,birth, وله اولاد احمد ومولده في المرحم سنة ثلاث وثلاثين,
35.0,,,,birth, وعمر ومولده في سنة خمس وثلاثين,
41.0,11,ذي القعدة,,birth, وابو بكر ومولده في ذي القعدة سنة احدى واربعين,
820.0,,,,birth, ولد سنة عشرين وثمانمائة بغزة,غزة
40.0,,,,, ودخل القاهرة غير مرة اولها في سنة اربعين,
89.0,,,,, من اجلها لسماع حديثهم مع ثروة وعدم اظهار نعمة ولتوهم ان بعض ما بيده لاخيه ضيق عليه في محنته سنة تسع وثمانين,
830.0,10,شوال,,birth, ولد في شوال سنة ثلاثين وثمانمائة بغزة,غزة
43.0,,,,qaraa, دمرداش الخطيب الحصري بل زعم انه قرا في بيت المقدس قطعة من شرح النزهة في الحساب لابن الهائم في سنة ثلاث واربعين,
54.0,,,,, اظنه في التجارة ومع ذلك فلا استبعد اخذه فيها عن بعض فضلائها ثم بلغني عنه انه اجتمع بدمشق في سنة اربع وخمسين بالجمال,الجمال
78.0,,,,, وقطن القاهرة من سنة ثمان وسبعين,
819.0,7,رجب,,birth, ولد في منتصف رجب سنة تسع عشرة وثمانمائة بالقاهرة,القاهرة
73.0,11,ذي القعدة,,death, مات في ذي القعدة سنة ثلاث وسبعين,
763.0,1,محرم,,birth, ولد في العشر الاخير من المحرم سنة ثلاث وستين وسبعمائة بشيشين,شيشين
91.0,,,,death, ونشا بها فحفظ بعض القران ثم انتقل صحبة ابيه الى المحلة فاكمله وتحول بعد موته الى القاهرة وذلك في سنة احدى وتسعين,
55.0,9,رمضان,,, ات في اواخر رمضان سنة خمس وخمسين,
27.0,,,,, هو من بيت كبير بالمحلة كان والده خليفة الحاكم بها كتب له التقي السبكي في عرضه للتنبيه عليه سنة سبع وعشرين,
86.0,3,ربيع الاول,,death, مات وقد جاز الخمسين ظنا في ربيع الاول سنة ست وثمانين,
74.0,7,رجب,,death, مات فجاة داخل المغطس بالحمام المجاور للكاملية في رجب سنة اربع وسبعين,
753.0,,,,birth, ذكره شيخنا ي انبائه فقال ذكر لي انه ولد سنة ثلاث وخمسين وسبعمائة,
40.0,,,,, ركن الدين فنشا ابنه في محبة الفقراء وخدمتهم حتى تقدم فيهم بل صار مطاعا عند الامراء والاكابر وقام في سنة اربعين بهدم,هدم
,End of,اخر,,, العبادة والتوجه والرغبة في الخير وله اتباع وقد قدم القاهرة مرارا واخر اجتماعي به في اول ذي لاحجة من سنة,
37.0,,,,death, مات سنة سبع وثلاثين,
15.0,,,,death, مات في سنة خمس عشرة,
33.0,,,,ijaza, ممن شهد على الزين طاهر في اجازته لابي عبد القادر سنة ثلاث وثلاثين,
37.0,,,,death, مات في سنة سبع وثلاثين بعد,عد
,,,,, وتفقها ثم الوصابي بفتح الواو والمهلمة الخفيفة نسبة لاصاب بالهمزة والواو من جبال اليمن فهو قاضيها ازيد من اربعين سنة,
93.0,10,شوال,18.0,death, مات في ثالث عشر او ثامن عشر شوال سنة ثلاث وتسعين,
15.0,,,,birth, المعيشة بتهامة وطلع الى الجبل فاكرم وعظم وتولى القضاء المدة المعينة وقد قارب التسعين وكتب الى بعضهم انه ولد سنة خمس عشرة,
5.0,,,,, فان كان قارب التسعين فلعله في سنة خمس,
,,,,, بالفقه وتنزل في الوظائف ثم ترك وسلك طريق الفقر وجلس في زاوية ونصب له خادما ثم ترك وواظب الحج كل سنة,
28.0,,,,, مع المداومة جدا على التلاوة ووقعت له مع الزين التفهني قاضي الحنفية كائنة ذكرت في حوادث سنة ثمان وعشرين,
41.0,,,,death, ونجا منها بعد ان حكم باراقة دمه وعاش حتى مات في البيمارستان بالقولنج في سنة احدى واربعين,
86.0,3,ربيع الاول,,death, مات في منتصف ربيع الاول سنة ست وثمانين,
22.0,11,ذي القعدة,14.0,death, مات في رابع عشري ذي القعدة سنة اثنتين وعشرين,
86.0,,,,samia, ممن سمع مني بمكة في سنة ست وثمانين,
43.0,,,,death, مات سنة ثلاث واربعين,
37.0,9,رمضان,,death, مات بمكة في رمضان سنة سبع وثلاثين,
22.0,,,,death, مات سنة اثنتين وعشرين,
49.0,,,,death, مات سنة تسع واربعين,
6.0,11,ذي القعدة,,death, مات بينبع قافلا لمكة باستدعاء السيد حسن بن عجلان في ذي القعدة سنة ست,
27.0,,,,death, مات سنة سبع وعشرين,
778.0,,,,birth, ولد في سنة ثمان وسبعين وسبعمائة باسكندرية,اسكندرية
56.0,10,شوال,,death, مات في شوال ودفن سنة ست وخمسين بالثغر,الثغر
808.0,,,,birth, ولد في سنة ثمان وثمانمائة بصفد,صفد
80.0,End of,اخر,,, وقد حج غير مرة اخرها في سنة ثمانين,
87.0,10,شوال,,death, ولم يزل على طريقته حتى مات بمدرسة ارقطاي محل سكنه من صفد في شوال سنة سبع وثمانين,
79.0,11,ذي القعدة,16.0,death, مات في ليلة الجمعة سادس عشر ذي القعدة سنة تسع وسبعين بعد,عد
862.0,7,رجب,,birth, ولد في رجب سنة اثنتين وستين وثمانمائة بدمشق,دمشق
76.0,,,,, وتعانى كابيه التجارة ودخل فيها لحلب وللحجاز غير مرة وجاور غير مرة اولها سنة ست وسبعين بل,ل
82.0,,,,, جاور سنة اثنتين وثمانين,
96.0,7,رجب,,laqiya, ميراثه بل اخبرني انه اخذ منه ومن ابيه قبل موته نحو ستين الف دينار ولقيتي يمكة ثم بالقاهرة في رجب سنة ست وتسعين,
60.0,,,,birth, ولد سنة ستين,
96.0,,,,, وقد حج من البحر في اثناء سنة ست وتسعين بعد,عد
806.0,,,,birth, ولد سنة ست وثمانمائة بالقاهرة,القاهرة
78.0,11,ذي القعدة,,death, ومات ف ذي القعدة سنة ثمان وسبعين,
61.0,End of,اخر,,, قدم مكة في اواخر سنة احدى وستين,
64.0,1,محرم,,death, فحج ومات قبل ان يتم افعال الحج في ليلة مستهل المحرم سنة اربع وستين بمكة,مكة
60.0,5,جمادى الاولى,,death, مات بمكة في جمادى الاولى سنة ستين,
24.0,,,,samia, سمع على شيخنا بمنى المتباينات في سنة اربع وعشرين,
22.0,,,,, وعلى الولي العراقي المجلسين اللذين املاهما بمكة سنة اثنتين وعشرين,
43.0,8,شعبان,,death, مات في العشر الاخير من شعبان سنة ثلاث واربعين,
847.0,,,,birth, ولد في سنة سبع واربعين وثمانمائة بايج,ايج
60.0,,,,samia, وهو ممن سمع على شيخنا وغيره وحج وجاور سنة ستين,
96.0,9,رمضان,4.0,death, مات في يوم الثلاثاء رابع رمضان سنة ست وتسعين,
77.0,12,ذي الحجة,,death, مات في ذي الحجة سنة سبع وسبعين,
40.0,8,شعبان,,death, مات ببرصا من بلاد الروم في شعبان سنة اربعين,
17.0,6,جمادى الاخرة,,death, مات في جمادى الاخرة سنة سبع عشرة,
79.0,,,,, علي المكتب شيخ الباسطية المدينة وجود عليه الخط وتردد الى القاهرة ثم توجه الى الحبشة فقتل بها شهيدا في سنة تسع وسبعين,
73.0,,,,death, ومات بها في الطاعون سنة ثلاث وسبعين,
57.0,8,شعبان,,death, ولم يزل على ذلك حتى مات في منتصف شعبان سنة سبع وخمسين,
6.0,8,شعبان,7.0,, ورايت من ارخه في اخر ليلة الاثنين سابع شعبان سنة ست بابيات,ابيات
844.0,,,,birth, ولد سنة اربع واربعين وثمانمائة بمكة,مكة
98.0,End of,اخر,,, وسافر الطائف وباشر الاذان بمكة وتوجه للزيارة غير مرة اخرها في اثناء سنة ثمان وتسعين,
33.0,6,جمادى الثانية,11.0,death, مات بسجن اسكندرية في يوم الاثنين حادي عشري جمادى الثانية سنة ثلاث وثلاثين,
,,,20.0,, مطعونا عن احدى وعشرين سنة,
34.0,,,,death, مات سنة اربع وثلاثين,
37.0,4,ربيع الاخر,,death, مات في ربيع الاخر سنة سبع وثلاثين,
,,,10.0,istaqara, واستقر بعده في المملكة ابنه وهو ابن اربع عشرة سنة,
66.0,,,,death, مات سنة ست وستين,
72.0,11,ذي القعدة,,death, لم ينتشر وانتفع به الطلبة وممن اخذ عنه الفاضل احمد بن احمد زروق وقال لي انه مات في اواخر ذي القعدة سنة اثنتين وسبعين,
93.0,,,,samia, ممن سمع مني المسلسل في سنة ثلاث وتسعين,
91.0,,,,, جي في سنة احدى وتسعين,
783.0,,,,birth, كان جده الجمال من اعيان شهود المحلة واما والده فناب بها وبغيرها عن قضاتها وولد له صاحب الترجمة في سنة ثلاث وثمانين وسبعمائة بالمحلة,المحلة
39.0,,,,, وسافر في سنة تسع وثلاثين,
53.0,2,صفر,17.0,death, رضي عنه ونادمه واعطاه اقطاعا باعه بستة الاف دينار وتقدم عنده ايضا الى ان مات بالطاعون في يوم الجمعة سابع عشر صفر سنة ثلاث وخمسين,
786.0,,,,birth, ولد في سنة ست وثمانين وسبعمائة بالمحلة,المحلة
64.0,,,,death, مات بالطاعون في سنة اربع وستين,
17.0,,,,birth, ولد فيما قال تقريبا سنة سبع عشرة,
93.0,5,جمادى الاولى,11.0,death, مات ي يوم الاربعاء حادي عشر جمادى الاولى سنة ثلاث وتسعين بعد,عد
85.0,4,ربيع الاخر,,death, مات بمكة في ربيع الاخر سنة خمس وثمانين,
,,,,istaqara, لها من مصر واستقر به الامير خير بك من حديد في مشيخة سبعة هناك وكثر توجهه للزيارة النبوية في كل سنة,
49.0,8,شعبان,,death, مات في شعبان سنة تسع واربعين,
98.0,,,,death, زكريا وخالطه في ابتدائه ابن قريبه والحليبي وتزوج ابنه ابنه عبد الله التاجر وحج بها بعد موته في موسم سنة ثمان وتسعين,
842.0,,,,birth, بن قاسم بن قطلوبغا البدر ابو الوفاء القاهري الحنفي الماضي ابوه ولد سنة اثنتين واربعين وثمانمائة,
50.0,,,,, ونشا في كنف ابيه فحفظ القران والنقاية وغيرها وعرض في سنة خمسين,
96.0,3,ربيع الاول,,death, مات في ربيع الاول سنة ست وتسعين,
776.0,,,,birth, ولد سنة ست وسبعين وسبعمائة بقفصة,قفصة
,,,,, الذي قبله فجاور بمكة نحو ثلاث سنين متجردا ثم توجه منها ماشيا الى المدينة الشريفة فاقام بها ازيد من سنة,
15.0,,,,, ثم عاد الى مكة ثم الى القاهرة فاقام مدة ثم رجع الى بلاده فدام بها الى نحو سنة خمس عشرة,
42.0,,,,, به ولم يسمح بفراقه بحيث انه لما رام التوجه لمكة كاد ان يكفه عنه فما بلغ وسافر في موسم سنة اثنتين واربعين,
795.0,,,,birth, ولد في سنة خمس وتسعين وسبعمائة بسيوط,سيوط
66.0,6,جمادى الاخرة,,death, مات بمكة في جمادى الاخرة سنة ست وستين,
859.0,7,رجب,,birth, ولد في رجب تحقيقا سنة تسع وخمسين وثمانمائة,
81.0,7,رجب,,, بالقاهرة وغيرها الفقه والاصلين وغيرها ومما اخذه عنه شرح المحلي لجمع الجوامع ووصفه بالعالم المفنن النحرير وقدم القاهرة في رجب سنة احدى وثمانين,
24.0,,,,death, ومات سنة اربع وعشرين,
95.0,2,صفر,,death, مات بمكة فجاة في صفر سنة خمس وتسعين,
94.0,,,,, بل بلغني انه شرع في تفسير وانه اختصر شرح البخاري لشيخنا وعندي انه انتقاء لا اختصار وبلغنا انه في سنة اربع وتسعين,
22.0,,,,death, مات سنة اثنتين وعشرين,
6.0,,,,samia, سمع مني في سنة ست,
83.0,,,,, اخذ عن يعقوب الزعبي تلميذ ابن عرفة وولي قضاء الجماعة بعد محمد الرصاع الماضي قريبا سنة ثلاث وثمانين,
94.0,1,محرم,,laqiya, لقيني بمكة في محرم سنة اربع وتسعين,
87.0,,,,death, وحدثته بالمسلسل بشرطه وذكر لي ان اباه كان قارئ السبع وانه مات تقريبا سنة سبع وثمانين,
,,,30.0,, وان سنه هو نحو ثلاثين سنة,
859.0,,,,birth, ولد في اوائل سنة تسع وخمسين وثمانمائة,
83.0,6,جمادى الاخرة,,, ابن الحاجب الفقهي وجملة من باب الحجر منه وكتبا من اوائل المدونة وغيرها على غير واحد ودخل القاهرة في جمادى الاخرة سنة ثلاث وثمانين,
92.0,8,شعبان,13.0,death, الجماعة مع السلطان الان فلزم الوساد اشهرا بامراض باطنية متنوعة حتى مات بمنزل سكنه ببركة الرطلي في ليلة الاثنين ثالث عشري شعبان سنة اثنتين وتسعين,
,,,,, رايت من ارخه سنة بضع,ضع
41.0,,,,death, مات اول سنة احدى واربعين,
64.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة اربع وستين بمكة,مكة
85.0,1,محرم,,death, مات بمكة في المحرم سنة خمس وثمانين,
93.0,2,صفر,,death, مات بمكة في صفر سنة ثلاث وتسعين,
45.0,3,ربيع الاول,,death, ومات في ربيع الاول سنة خمس واربعين,
730.0,,,,birth, ذكر انه ولد سنة ثلاثين وسبعمائة,
,,,10.0,death, وتخل عن دنيا طائلة حيث تركها واثر الاقامة بمكة على طريقة حميدة حتى مات بها بعد مجاورته نحو خمس عشرة سنة,
5.0,3,ربيع الاول,2.0,, في النصف الثاني من ربيع الاول سنة خمس,
46.0,5,جمادى الاولى,,death, مات في جمادى الاولى سنة ست واربعين,
820.0,,,,birth, ولد قبل سنة عشرين وثمانمائة,
41.0,10,شوال,16.0,, ات في يوم الاثنين سادس عشري شوال سنة احدى واربعين,
37.0,12,ذي الحجة,,death, مات مقتولا في ذي الحجة سنة سبع وثلاثين,
802.0,,,,birth, ولد في سنة اثنتين وثمانمائة,
82.0,10,شوال,,death, كثيرا متوددا للطلبة مقبلا عليهم باذلا نفسه مع قاصده متزييا بزي ابناء الجند تعلل مدة ثم مات في اواخر شوال سنة اثنتين وثمانين,
90.0,6,جمادى الثانية,,birth, ولد في جمادى الثانية سنة تسعين,
95.0,,,,, احضره الى ابوه الماضي في يوم عيد الفطر سنة خمس وتسعين,
97.0,,,,death, وهو في اثناء السادسة فسمع مني مسلسل العيد وقبله المسلسل بالاولية ولم يلبث ان مات في طاعون سنة سبع وتسعين,
88.0,4,ربيع الاخر,18.0,death, بن قريع الشمس الحموي التاجر السفار للاماكن النائية كالهند والحبشة مات بجدة في ليلة الاثنين ثامن عشر ربيع الاخر سنة ثمان وثمانين,
46.0,12,ذي الحجة,,, عرض عليه الصلاح الطرابلسي وقال انه قاضي الحنفية بدمشق وكان عرضه عليه في ذي الحجة سنة ست واربعين,
75.0,11,ذي القعدة,,death, مات في ذي القعدة سنة خمس وسبعين,
92.0,9,رمضان,,, له مصنفا سماه التقاط الجواهر والدرر من معادن التواريخ والسير في مجلدين معظمه وفيات كتب بخطه انه وقفه في رمضان سنة اثنتين وتسعين,
20.0,1,محرم,,death, وكان طويل الشكل غليظ الجسم شديد السمرة على ذهنه فوائد من اخبار بني حسن ولاة مكة مات في المحرم سنة عشرين,
27.0,,,,samia, الشاطبية على الزراتيتي المقرئ وسمع التيسير للداني بكماله على ابي الحسن علي بن محمد بن عبد الكريم الفوى في سنة سبع وعشرين بسنده,سنده
56.0,2,صفر,,death, ولم يزل على حاله حتى مات في صفر سنة ست وخمسين,
91.0,6,جمادى الثانية,,death, ومات في جمادى الثانية سنة احدى وتسعين,
791.0,,,,ijaza, شهد في اجازة الجمال الزيتوني على بعض القراء سنة احدى وتسعين وسبعمائة بل,ل
96.0,,,,, عرض عليه ابن الحفار بعدها في سنة ست وتسعين,
68.0,9,رمضان,15.0,death, مات بمكة في ليلة الجمعة خامس عشري رمضان سنة ثمان وستين,
62.0,1,محرم,,death, مات في المحرم سنة اثنتين وستين,
67.0,4,ربيع الاخر,,death, مات بها في ربيع الاخر سنة سبع وستين,
86.0,,,,, فكتبت له في سنة ست وثمانين,
60.0,3,ربيع الاول,,death, مات في ربيع الاول سنة ستين بمكة,مكة
6.0,1,محرم,,death, بن مبارك الشمس الاثاري شيخ الاثار مات في المحرم سنة ست,
,,,,, عن ثمانين سنة,
62.0,12,ذي الحجة,,death, ومات بمكة بعد اختباله وعقد لسانه في ذي الحجة سنة اثنتين وستين,
68.0,,,,death, مات سنة ثمان وستين,
15.0,,,,, ولما تسلطن اخوه المشار اليه في سنة خمس عشرة,
23.0,,,,death, واستمر خاملا حتى مات في سنة ثلاث وعشرين,
69.0,,,,istaqara, بعده بها وتنقل في وظائف فيها كشد الاغنام بالبلاد الشامية الى ان استقر في حجوبيتها ثم نقل لنيابة حماة سنة تسع وستين,
79.0,7,رجب,,death, ثم لم يلبث ان مات على حجوبيتها في رجب سنة تسع وسبعين,
5.0,,,,death, مات سنة خمس,
708.0,,,,birth, ولد تقريبا سنة ثمان وسبعمائة بصالحية,صالحية
60.0,9,رمضان,15.0,death, مات في خامس عشري رمضان سنة ستين,
796.0,11,ذي القعدة,,birth, ولد في نصف ذي القعدة سنة ست وتسعين وسبعمائة بمكة,مكة
61.0,3,ربيع الاول,,death, مات في اواخر ربيع الاول سنة احدى وستين,
20.0,4,ربيع الاخر,,birth, ولد في ربيع الاخر سنة عشرين بمكة,مكة
36.0,,,,, وحفظ الكنز وعرضه سنة ست وثلاثين,
41.0,10,شوال,,death, مات في شوال سنة احدى واربعين بسطح,سطح
78.0,11,ذي القعدة,10.0,death, ومات في عاشر ذي القعدة سنة ثمان وسبعين,
,,,,, عن اربعين سنة,
834.0,2,صفر,,birth, ولد في صفر سنة اربع وثلاثين وثمانمائة,
58.0,End of,اخر,,death, ابي الفتح المراغي والمحب المطري وبالقاهرة على المحب الاقصرائي وكان يشتغل عليه وعلى ابن الهمام وعنده مات في اواخر سنة ثمان وخمسين,
13.0,3,ربيع,,, سنين ثم بعده سكن اليمن بزبيد كذلك وكان يتردد منها لمكة الى ان ادركه اجله بها في احد الربيعين سنة ثلاث عشرة,
91.0,End of,اخر,,qaraa, والزين الهيثمي في اخرين كالسنهوري وزكريا ممن لم يكمل عليهم ولازم الديمي في قراءة اشياء ثم تردد الي في سنة احدى وتسعين,
95.0,,,,qaraa, للمنذري وسمع علي دروسا في شرحي للتقريب والالفية وغيرهما وحمدت قراءته وتمييزه وفهمه ولكنه يشكو فاقة ووقف للسلطان في سنة خمس وتسعين,
55.0,,,,death, مات في اوائل سنة خمس وخمسين,
844.0,,,,birth, ولد سنة اربع واربعين وثمانمائة بالقاهرة,القاهرة
60.0,3,ربيع الاول,2.0,qaraa, ابن جماعة بل قرا على العلم البلقيني وابن الديري والعز الحنبلي والشريف النسابة والمحب بن الاشقر ختم البخاري في ثاني ربيع الاول سنة ستين بمدرسة,مدرسة
84.0,3,ربيع الاول,6.0,death, مات في حياة ابويه يوم الجمعة سادس ربيع الاول سنة اربع وثمانين,
,,,,, عن اربعين سنة,
80.0,2,صفر,11.0,birth, ولد في يوم الاثنين حادي عشري صفر سنة ثمانين بمكة,مكة
86.0,,,,samia, وحفظ القران وجل محافيظ ابيه المنهاج وجمع الجوامع والافيتين والتلخيص واشتغل على ابيه وفهم وتيقظ وسمع مني في سنة ست وثمانين,
97.0,,,,qaraa, وبعدها اشياء ثم قرا علي في سنة سبع وتسعين,
97.0,,,,, البهاء احمد واكثر عن ابيه في الرواية والدراية وزوجه سبطة عمته ابنة الزيني عبد الباسط وكان المهم في اوائل سنة سبع وتسعين,
88.0,8,شعبان,14.0,birth, ولد في ليلة رابع عشر شعبان سنة ثمان وثمانين,
807.0,,,,birth, ولد في سنة سبع وثمانمائة بحمص,حمص
,,,,laqiya, ولقي شيخنا في سنة,
47.0,,,,, وحج في سنة سبع واربعين,
58.0,11,ذي القعدة,14.0,death, مات في رابع عشري ذي القعدة سنة ثمان وخمسين بعد,عد
7.0,5,جمادى الاولى,,death, مات في جمادى الاولى سنة سبع بمكة,مكة
13.0,2,صفر,,, وذلك في صفر سنة ثلاث عشرة بمكة,مكة
770.0,12,ذي الحجة,,birth, ولد في ذي الحجة سنة سبعين وسبعمائة بمكة,مكة
22.0,6,جمادى الاخرة,,death, ومات في ليلة مستهل جمادى الاخرة سنة اثنتين وعشرين بمكة,مكة
762.0,,,,samia, سمع في سنة اثنتين وستين وسبعمائة,
68.0,,,,death, مات سنة ثمان وستين,
86.0,,,,samia, قرا في القران وكفلته امه بعد ابيه وسمع منى بمكة في سنة ست وثمانين,
793.0,,,,samia, سمع في سنة ثلاث وتسعين وسبعمائة,
88.0,,,,ijaza, واجاز له في سنة ثمان وثمانين,
25.0,,,,death, مات سنة خمس وعشرين,
98.0,,,,, على مال مقرر بحملة وكانت سيرته في العود اشبه منها قبله فيما قيل ثم بلغني عنه كائنة قبيحة في سنة ثمان وتسعين,
762.0,,,,birth, ولد سنة اثنتين وستين وسبعمائة ببعلبك,بعلبك
15.0,,,,samia, بن ابراهيم اخي ثانيهما الاول من امالي قاضي البيمارستان وحدث سمع منه الفضلاء كالحافظ ابن موسى ورفيقه الابي في سنة خمس عشرة,
801.0,5,جمادى الاولى,,birth, ولد في جمادى الاولى سنة احدى وثمانمائة بمكة,مكة
24.0,,,,, ودخل الشام وناب في القضاء بها في سنة اربع وعشرين,
30.0,,,,, وكذا ناب بالقاهرة في الصالحية النجمية وغيرها عن البساطي في سنة ثلاثين بل,ل
26.0,End of,اخر,,, اذن له السلطان في القضاء بمكة قبل ذلك في اخر سنة ست وعشرين بعناية,عناية
28.0,End of,اخر,,, منعتك منعا لاختبرك به فكان ذلك حاملا له على توجهه الى القاهرة ثم سعيه حتى صرف به التقي في اخر سنة ثمان وعشرين بل,ل
30.0,,,,, واستمر الى ان اعيد التقى في اثناء التي تليها ثم اعيد هذا في اوائل سنة ثلاثين,
4.0,,,,, واستمر الى اثناء سنة اربع,
64.0,3,ربيع الاول,,death, ومات قاضيا في ربيع الاول سنة اربع وستين,
44.0,,,,samia, وهو من سمع بالقاهرة على شيخنا في سنة اربع واربعين,
80.0,9,رمضان,2.0,death, مات في ليلة الاحد ثاني رمضان سنة ثمانين,
,,,,, عن خمس واربعين سنة,
16.0,,,,, ممن عرض عليه الكمال محمد بن محمد بن علي بن صغير سنة ست عشرة,
737.0,,,,birth, ولد سنة سبع وثلاثين وسبعمائة,
97.0,,,,ijaza, اجاز لي في سنة سبع وتسعين,
1.0,12,ذي الحجة,17.0,death, ومات في سابع عشري ذي الحجة سنة احدى,
2.0,,,,death, ومات في سنة اثنتين,
,,,20.0,, عن عشرين سنة,
95.0,,,,, رضي الدين الغزي الاصل الدمشقي الشافعي من نوابهم وهو المرافع في ابراهيم بن محمد بن ابراهيم بن المعتمد الماضي في سنة خمس وتسعين,
97.0,,,,, وانبا عن سقطاته ومساهلته الدالة على خفته وجنونه ومع ذلك فلم يخلص المشار اليه الا في اثناء سنة سبع وتسعين,
11.0,,,,samia, وحدث سمع منه الفضلاء كالتقي بن فهد وكذا الموفق الابي في سنة احدى عشرة,
85.0,,,,, وهو القائم برسم برقع الكعبة والمقام من سنة خمس وثمانين,
57.0,,,,birth, ومولده تقريبا في سنة سبع وخمسين بالقاهرة,القاهرة
748.0,,,,samia, سمع في سنة ثمان واربعين وسبعمائة,
15.0,,,,samia, سمع منه الفضلاء كالحافظ ابن موسى ووصفه بالشيخ الصالح الامام العالم ومعه الموفق الابي في سنة خمس عشرة,
66.0,,,,birth, ولد سنة ست وستين بخنج,خنج
820.0,5,جمادى الاولى,16.0,birth, ولد في يوم الجمعة سادس عشر جمادى الاولى سنة عشرين وثمانمائة بالصالحية,الصالحية
37.0,,,,, وكان دخوله القاهرة في اثناء سنة سبع وثلاثين,
76.0,9,رمضان,9.0,death, مات في يوم الاربعاء تاسع رمضان سنة ست وسبعين بمكة,مكة
794.0,10,شوال,,birth, ولد في شوال سنة اربع وتسعين وسبعمائة ببلبيس,بلبيس
,,,,, وقدم مع ابويه لمكة قبل اكماله سنة,
67.0,3,ربيع الاول,18.0,death, مات في عصر يوم الاثنين ثامن عشري ربيع الاول سنة سبع وستين بمكة,مكة
60.0,10,شوال,5.0,death, مات في خامس شوال سنة ستين,
,,,,, عن ازيد من سبعين سنة,
788.0,10,شوال,18.0,birth, ولد في ثامن عشر شوال سنة ثمان وثمانين وسبعمائة,
2.0,,,,, وعرض في سنة اثنتين,
12.0,,,,, وقال في سنة اثنتي عشرة,
